DATE,TX,Q_TX,TN,Q_TN,TG,Q_TG,SS,Q_SS,SD,Q_SD,RR,Q_RR,QQ,Q_QQ,PP,Q_PP,HU,Q_HU,CC,Q_CC
20190802,247.0,0,155.0,0,206.0,0,66.0,0,0.0,0,0.0,0,212.0,0,10191.0,0,65.0,0,4.0,0
20190803,274.0,0,148.0,0,198.0,0,30.0,0,0.0,0,0.0,0,153.0,0,10188.0,0,69.0,0,4.0,0
20190804,265.0,0,150.0,0,212.0,0,5.0,0,0.0,0,2.0,0,95.0,0,10134.0,0,69.0,0,6.0,0
20190805,250.0,0,160.0,0,212.0,0,48.0,0,0.0,0,2.0,0,182.0,0,10098.0,0,68.0,0,5.0,0
20190806,249.0,0,153.0,0,201.0,0,59.0,0,0.0,0,0.0,0,198.0,0,10078.0,0,70.0,0,5.0,0
20190807,245.0,0,142.0,0,196.0,0,53.0,0,0.0,0,12.0,0,188.0,0,10067.0,0,70.0,0,5.0,0
20190808,250.0,0,134.0,0,189.0,0,54.0,0,0.0,0,32.0,0,189.0,0,10096.0,0,70.0,0,5.0,0
20190809,236.0,0,176.0,0,213.0,0,38.0,0,0.0,0,18.0,0,162.0,0,10009.0,0,79.0,0,6.0,0
20190810,232.0,0,166.0,0,201.0,0,56.0,0,0.0,0,14.0,0,190.0,0,10042.0,0,70.0,0,6.0,0
20190811,195.0,0,151.0,0,191.0,0,72.0,0,0.0,0,0.0,0,212.0,0,10112.0,0,65.0,0,3.0,0
20190812,234.0,0,129.0,0,162.0,0,13.0,0,0.0,0,14.0,0,112.0,0,10146.0,0,73.0,0,6.0,0
20190813,194.0,0,98.0,0,166.0,0,98.0,0,0.0,0,32.0,0,243.0,0,10174.0,0,61.0,0,4.0,0
20190814,235.0,0,139.0,0,166.0,0,1.0,0,0.0,0,86.0,0,74.0,0,10124.0,0,91.0,0,8.0,0
20190815,192.0,0,140.0,0,188.0,0,70.0,0,0.0,0,0.0,0,204.0,0,10123.0,0,68.0,0,4.0,0
20190816,241.0,0,127.0,0,159.0,0,0.0,0,0.0,0,56.0,0,65.0,0,10112.0,0,86.0,0,6.0,0
20190817,225.0,0,150.0,0,196.0,0,75.0,0,0.0,0,10.0,0,209.0,0,10046.0,0,75.0,0,5.0,0
20190818,224.0,0,146.0,0,186.0,0,37.0,0,0.0,0,48.0,0,153.0,0,10055.0,0,76.0,0,6.0,0
20190819,228.0,0,121.0,0,172.0,0,75.0,0,0.0,0,6.0,0,206.0,0,10141.0,0,68.0,0,3.0,0
20190820,236.0,0,107.0,0,168.0,0,99.0,0,0.0,0,0.0,0,235.0,0,10228.0,0,60.0,0,2.0,0
20190821,251.0,0,106.0,0,171.0,0,84.0,0,0.0,0,0.0,0,215.0,0,10265.0,0,66.0,0,2.0,0
20190822,277.0,0,122.0,0,186.0,0,90.0,0,0.0,0,0.0,0,221.0,0,10247.0,0,69.0,0,3.0,0
20190823,307.0,0,132.0,0,204.0,0,122.0,0,0.0,0,0.0,0,256.0,0,10240.0,0,69.0,0,0.0,0
20190824,333.0,0,130.0,0,219.0,0,111.0,0,0.0,0,0.0,0,243.0,0,10191.0,0,60.0,0,2.0,0
20190825,332.0,0,163.0,0,248.0,0,110.0,0,0.0,0,0.0,0,240.0,0,10178.0,0,51.0,0,2.0,0
20190826,334.0,0,165.0,0,249.0,0,120.0,0,0.0,0,0.0,0,249.0,0,10174.0,0,53.0,0,0.0,0
20190827,266.0,0,163.0,0,249.0,0,104.0,0,0.0,0,4.0,0,230.0,0,10141.0,0,57.0,0,1.0,0
20190828,247.0,0,180.0,0,223.0,0,33.0,0,0.0,0,0.0,0,136.0,0,10138.0,0,68.0,0,7.0,0
20190829,248.0,0,108.0,0,178.0,0,89.0,0,0.0,0,0.0,0,210.0,0,10195.0,0,66.0,0,3.0,0
20190830,249.0,0,134.0,0,191.0,0,86.0,0,0.0,0,0.0,0,205.0,0,10205.0,0,68.0,0,2.0,0
20190831,216.0,0,123.0,0,186.0,0,57.0,0,0.0,0,0.0,0,167.0,0,10126.0,0,70.0,0,3.0,0
20190901,236.0,0,113.0,0,164.0,0,86.0,0,0.0,0,0.0,0,193.0,0,10180.0,0,57.0,0,3.0,0
20190902,228.0,0,87.0,0,161.0,0,71.0,0,0.0,0,0.0,0,175.0,0,10236.0,0,61.0,0,4.0,0
20190903,211.0,0,153.0,0,191.0,0,25.0,0,0.0,0,72.0,0,113.0,0,10226.0,0,67.0,0,7.0,0
20190904,187.0,0,146.0,0,179.0,0,70.0,0,0.0,0,0.0,0,171.0,0,10157.0,0,69.0,0,6.0,0
20190905,188.0,0,119.0,0,153.0,0,85.0,0,0.0,0,0.0,0,186.0,0,10249.0,0,57.0,0,3.0,0
20190906,178.0,0,93.0,0,141.0,0,7.0,0,0.0,0,0.0,0,77.0,0,10223.0,0,78.0,0,4.0,0
20190907,186.0,0,113.0,0,146.0,0,28.0,0,0.0,0,0.0,0,113.0,0,10234.0,0,65.0,0,6.0,0
20190908,161.0,0,61.0,0,123.0,0,86.0,0,0.0,0,0.0,0,183.0,0,10234.0,0,61.0,0,2.0,0
20190909,219.0,0,118.0,0,139.0,0,0.0,0,0.0,0,0.0,0,52.0,0,10136.0,0,78.0,0,8.0,0
20190910,218.0,0,99.0,0,159.0,0,54.0,0,0.0,0,0.0,0,144.0,0,10187.0,0,72.0,0,5.0,0
20190911,257.0,0,135.0,0,176.0,0,5.0,0,0.0,0,0.0,0,68.0,0,10202.0,0,75.0,0,7.0,0
20190912,226.0,0,120.0,0,189.0,0,33.0,0,0.0,0,0.0,0,115.0,0,10270.0,0,77.0,0,6.0,0
20190913,240.0,0,135.0,0,181.0,0,118.0,0,0.0,0,0.0,0,205.0,0,10339.0,0,58.0,0,2.0,0
20190914,266.0,0,91.0,0,166.0,0,109.0,0,0.0,0,0.0,0,195.0,0,10321.0,0,58.0,0,0.0,0
20190915,206.0,0,98.0,0,182.0,0,100.0,0,0.0,0,2.0,0,185.0,0,10243.0,0,68.0,0,0.0,0
20190916,200.0,0,154.0,0,180.0,0,0.0,0,0.0,0,6.0,0,47.0,0,10221.0,0,83.0,0,8.0,0
20190917,200.0,0,96.0,0,148.0,0,114.0,0,0.0,0,0.0,0,194.0,0,10254.0,0,61.0,0,1.0,0
20190918,222.0,0,78.0,0,139.0,0,111.0,0,0.0,0,0.0,0,189.0,0,10296.0,0,59.0,0,0.0,0
20190919,224.0,0,79.0,0,151.0,0,105.0,0,0.0,0,0.0,0,182.0,0,10308.0,0,65.0,0,0.0,0
20190920,264.0,0,93.0,0,158.0,0,108.0,0,0.0,0,0.0,0,183.0,0,10251.0,0,66.0,0,0.0,0
20190921,239.0,0,118.0,0,191.0,0,106.0,0,0.0,0,2.0,0,179.0,0,10122.0,0,55.0,0,0.0,0
20190922,201.0,1,173.0,0,206.0,1,4.0,0,0.0,0,16.0,0,58.0,0,10044.0,0,80.0,0,6.0,0
20190923,205.0,0,135.0,0,168.0,0,33.0,0,0.0,0,188.0,0,102.0,0,10097.0,0,84.0,0,6.0,0
20190924,222.0,0,152.0,0,179.0,0,18.0,0,0.0,0,126.0,0,81.0,0,10017.0,0,91.0,0,7.0,0
20190925,209.0,0,146.0,0,184.0,0,26.0,0,0.0,0,36.0,0,91.0,0,10005.0,0,83.0,0,7.0,0
20190926,190.0,0,155.0,0,182.0,0,17.0,0,0.0,0,8.0,0,78.0,0,10029.0,0,83.0,0,6.0,0
20190927,197.0,0,132.0,0,161.0,0,41.0,0,0.0,0,12.0,0,107.0,0,10041.0,0,80.0,0,3.0,0
20190928,198.0,0,120.0,0,158.0,0,3.0,0,0.0,0,46.0,0,51.0,0,10080.0,0,78.0,0,6.0,0
20190929,178.0,0,139.0,0,169.0,0,3.0,0,0.0,0,44.0,0,50.0,0,9980.0,0,88.0,0,7.0,0
20190930,211.0,0,97.0,0,138.0,0,2.0,0,0.0,0,72.0,0,47.0,0,10086.0,0,87.0,0,6.0,0
20191001,144.0,1,136.0,0,174.0,1,28.0,0,0.0,0,94.0,0,87.0,0,10002.0,0,87.0,0,7.0,0
20191002,153.0,0,67.0,0,106.0,0,79.0,0,0.0,0,0.0,0,136.0,0,10177.0,0,69.0,0,1.0,0
20191003,157.0,0,40.0,0,97.0,0,2.0,0,0.0,0,18.0,0,45.0,0,10164.0,0,81.0,0,5.0,0
20191004,163.0,0,84.0,0,121.0,0,2.0,0,0.0,0,4.0,0,44.0,0,10055.0,0,87.0,0,6.0,0
20191005,173.0,0,114.0,0,138.0,0,0.0,0,0.0,0,160.0,0,36.0,0,10139.0,0,82.0,0,8.0,0
20191006,169.0,0,116.0,0,144.0,0,47.0,0,0.0,0,10.0,0,101.0,0,10111.0,0,80.0,0,7.0,0
20191007,179.0,0,102.0,0,136.0,0,5.0,0,0.0,0,18.0,0,49.0,0,10142.0,0,90.0,0,8.0,0
20191008,163.0,0,121.0,0,150.0,0,25.0,0,0.0,0,34.0,0,76.0,0,10070.0,0,82.0,0,5.0,0
20191009,175.0,0,105.0,0,134.0,0,42.0,0,0.0,0,2.0,0,92.0,0,10053.0,0,75.0,0,6.0,0
20191010,172.0,0,83.0,0,129.0,0,38.0,0,0.0,0,36.0,0,87.0,0,10110.0,0,78.0,0,4.0,0
20191011,164.0,0,134.0,0,153.0,0,0.0,0,0.0,0,70.0,0,33.0,0,10065.0,0,88.0,0,8.0,0
20191012,173.0,0,106.0,0,135.0,0,0.0,0,0.0,0,124.0,0,32.0,0,10081.0,0,95.0,0,8.0,0
20191013,160.0,0,109.0,0,141.0,0,11.0,0,0.0,0,40.0,0,54.0,0,10045.0,0,87.0,0,7.0,0
20191014,175.0,0,103.0,0,132.0,0,0.0,0,0.0,0,36.0,0,31.0,0,10055.0,0,93.0,0,8.0,0
20191015,163.0,0,107.0,0,141.0,0,17.0,0,0.0,0,8.0,0,60.0,0,10041.0,0,85.0,0,6.0,0
20191016,154.0,0,97.0,0,130.0,0,30.0,0,0.0,0,0.0,0,73.0,0,10031.0,0,80.0,0,6.0,0
20191017,156.0,0,82.0,0,118.0,0,27.0,0,0.0,0,102.0,0,69.0,0,10054.0,0,86.0,0,5.0,0
20191018,158.0,0,93.0,0,124.0,0,46.0,0,0.0,0,24.0,0,85.0,0,9995.0,0,82.0,0,5.0,0
20191019,121.0,1,95.0,0,127.0,1,67.0,0,0.0,0,6.0,0,100.0,0,10010.0,0,81.0,0,3.0,0
20191020,133.0,0,46.0,0,83.0,0,14.0,0,0.0,0,2.0,0,52.0,0,10105.0,0,86.0,0,5.0,0
20191021,160.0,0,88.0,0,111.0,0,0.0,0,0.0,0,4.0,0,28.0,0,10185.0,0,83.0,0,8.0,0
20191022,146.0,0,65.0,0,112.0,0,76.0,0,0.0,0,0.0,0,102.0,0,10232.0,0,78.0,0,2.0,0
20191023,125.0,0,42.0,0,94.0,0,2.0,0,0.0,0,2.0,0,33.0,0,10135.0,0,90.0,0,6.0,0
20191024,169.0,0,83.0,0,104.0,0,0.0,0,0.0,0,56.0,0,26.0,0,10056.0,0,94.0,0,7.0,0
20191025,169.0,0,95.0,0,132.0,0,0.0,0,0.0,0,4.0,0,26.0,0,10112.0,0,87.0,0,7.0,0
20191026,120.0,1,122.0,1,146.0,1,0.0,0,0.0,0,42.0,0,25.0,0,10085.0,0,85.0,0,8.0,0
20191027,110.0,0,40.0,0,80.0,0,53.0,0,0.0,0,0.0,0,80.0,0,10233.0,0,79.0,0,2.0,0
20191028,115.0,0,11.0,0,60.0,0,35.0,0,0.0,0,0.0,0,65.0,0,10249.0,0,84.0,0,4.0,0
20191029,129.0,0,57.0,0,86.0,0,1.0,0,0.0,0,0.0,0,27.0,0,10251.0,0,75.0,0,8.0,0
20191030,133.0,0,70.0,0,99.0,0,44.0,0,0.0,0,0.0,0,70.0,0,10240.0,0,73.0,0,5.0,0
20191031,162.0,0,65.0,0,99.0,0,49.0,0,0.0,0,32.0,0,72.0,0,10188.0,0,82.0,0,5.0,0
20191101,140.0,0,74.0,0,118.0,0,0.0,0,0.0,0,14.0,0,23.0,0,9992.0,0,94.0,0,8.0,0
20191102,124.0,0,100.0,0,120.0,0,3.0,0,0.0,0,42.0,0,29.0,0,9808.0,0,83.0,0,7.0,0
20191103,128.0,0,60.0,0,92.0,0,18.0,0,0.0,0,20.0,0,46.0,0,9817.0,0,88.0,0,4.0,0
20191104,130.0,0,73.0,0,101.0,0,12.0,0,0.0,0,0.0,0,39.0,0,9841.0,0,92.0,0,4.0,0
20191105,96.0,0,61.0,0,96.0,0,6.0,0,0.0,0,12.0,0,32.0,0,9970.0,0,92.0,0,8.0,0
20191106,112.0,0,33.0,0,65.0,0,33.0,0,0.0,0,92.0,0,55.0,0,10036.0,0,86.0,0,5.0,0
20191107,90.0,0,56.0,0,84.0,0,60.0,0,0.0,0,0.0,0,72.0,0,9932.0,0,83.0,0,4.0,0
20191108,78.0,0,-3.0,0,43.0,0,1.0,0,0.0,0,2.0,0,23.0,0,10062.0,0,90.0,0,5.0,0
20191109,111.0,0,4.0,0,41.0,0,4.0,0,0.0,0,124.0,0,27.0,0,10060.0,0,95.0,0,6.0,0
20191110,100.0,0,16.0,0,63.0,0,63.0,0,0.0,0,24.0,0,70.0,0,10106.0,0,83.0,0,5.0,0
20191111,90.0,0,47.0,0,73.0,0,35.0,0,0.0,0,0.0,0,53.0,0,10024.0,0,79.0,0,5.0,0
20191112,101.0,0,32.0,0,61.0,0,27.0,0,0.0,0,18.0,0,46.0,0,9990.0,0,82.0,0,5.0,0
20191113,98.0,0,27.0,0,64.0,0,33.0,0,0.0,0,172.0,0,50.0,0,9983.0,0,84.0,0,4.0,0
20191114,89.0,0,38.0,0,68.0,0,26.0,0,0.0,0,2.0,0,44.0,0,9949.0,0,87.0,0,7.0,0
20191115,82.0,0,40.0,0,65.0,0,0.0,0,0.0,0,16.0,0,18.0,0,10030.0,0,88.0,0,8.0,0
20191116,87.0,0,47.0,0,65.0,0,7.0,0,0.0,0,0.0,0,28.0,0,10061.0,0,84.0,0,8.0,0
20191117,95.0,0,15.0,0,51.0,0,21.0,0,0.0,0,0.0,0,39.0,0,10112.0,0,89.0,0,7.0,0
20191118,71.0,0,26.0,0,60.0,0,38.0,0,0.0,0,0.0,0,49.0,0,10159.0,0,82.0,0,3.0,0
20191119,80.0,0,-21.0,0,25.0,0,0.0,0,0.0,0,0.0,0,17.0,0,10168.0,0,91.0,0,6.0,0
20191120,76.0,0,4.0,0,42.0,0,8.0,0,0.0,0,0.0,0,27.0,0,10121.0,0,80.0,0,3.0,0
20191121,99.0,0,20.0,0,48.0,0,0.0,0,0.0,0,42.0,0,16.0,0,10033.0,0,90.0,0,8.0,0
20191122,108.0,0,36.0,0,68.0,0,7.0,0,0.0,0,10.0,0,26.0,0,9953.0,0,92.0,0,7.0,0
20191123,118.0,0,76.0,0,92.0,0,0.0,0,0.0,0,34.0,0,16.0,0,9937.0,0,92.0,0,7.0,0
20191124,118.0,0,59.0,0,88.0,0,1.0,0,0.0,0,0.0,0,18.0,0,10030.0,0,95.0,0,7.0,0
20191125,136.0,0,84.0,0,101.0,0,0.0,0,0.0,0,20.0,0,15.0,0,10021.0,0,96.0,0,8.0,0
20191126,119.0,0,95.0,0,116.0,0,0.0,0,0.0,0,52.0,0,15.0,0,9948.0,0,93.0,0,7.0,0
20191127,101.0,1,92.0,0,106.0,1,12.0,0,0.0,0,30.0,0,28.0,0,9840.0,0,94.0,0,8.0,0
20191128,79.0,1,79.0,0,90.0,1,3.0,0,0.0,0,20.0,0,20.0,0,9956.0,0,89.0,0,8.0,0
20191129,71.0,0,28.0,0,53.0,0,57.0,0,0.0,0,2.0,0,53.0,0,10155.0,0,87.0,0,2.0,0
20191130,75.0,0,-8.0,0,31.0,0,38.0,0,0.0,0,0.0,0,43.0,0,10215.0,0,92.0,0,3.0,0
20191201,76.0,0,20.0,0,48.0,0,13.0,0,0.0,0,0.0,0,26.0,0,10236.0,0,87.0,0,3.0,0
20191202,100.0,0,-8.0,0,34.0,0,55.0,0,0.0,0,2.0,0,48.0,0,10311.0,0,84.0,0,1.0,0
20191203,90.0,0,4.0,0,52.0,0,29.0,0,0.0,0,0.0,0,35.0,0,10277.0,0,83.0,0,5.0,0
20191204,121.0,0,2.0,0,46.0,0,54.0,0,0.0,0,2.0,0,47.0,0,10211.0,0,90.0,0,1.0,0
20191205,138.0,0,-13.0,0,54.0,0,5.0,0,0.0,0,38.0,0,19.0,0,10188.0,0,91.0,0,7.0,0
20191206,119.0,0,28.0,0,83.0,0,1.0,0,0.0,0,2.0,0,15.0,0,10064.0,0,88.0,0,7.0,0
20191207,112.0,0,68.0,0,93.0,0,3.0,0,0.0,0,20.0,0,17.0,0,10122.0,0,80.0,0,7.0,0
20191208,97.0,1,88.0,0,100.0,1,17.0,0,0.0,0,0.0,0,27.0,0,9995.0,0,77.0,0,5.0,0
20191209,119.0,0,65.0,0,81.0,0,41.0,0,0.0,0,0.0,0,39.0,0,10093.0,0,70.0,0,3.0,0
20191210,84.0,0,-2.0,0,58.0,0,0.0,0,0.0,0,36.0,0,12.0,0,10143.0,0,90.0,0,6.0,0
20191211,94.0,0,35.0,0,60.0,0,26.0,0,0.0,0,2.0,0,31.0,0,10050.0,0,86.0,0,2.0,0
20191212,86.0,0,6.0,0,50.0,0,0.0,0,0.0,0,110.0,0,12.0,0,9892.0,0,93.0,0,6.0,0
20191213,91.0,0,47.0,0,67.0,0,20.0,0,0.0,0,20.0,0,28.0,0,9792.0,0,77.0,0,7.0,0
20191214,103.0,0,39.0,0,65.0,0,26.0,0,0.0,0,108.0,0,31.0,0,9895.0,0,77.0,0,4.0,0
20191215,90.0,0,48.0,0,75.0,0,40.0,0,0.0,0,84.0,0,38.0,0,9951.0,0,78.0,0,4.0,0
20191216,78.0,0,43.0,0,67.0,0,0.0,0,0.0,0,44.0,0,12.0,0,9998.0,0,89.0,0,7.0,0
20191217,120.0,0,62.0,0,70.0,0,0.0,0,0.0,0,14.0,0,12.0,0,10005.0,0,95.0,0,8.0,0
20191218,136.0,0,8.0,0,64.0,0,12.0,0,0.0,0,90.0,0,23.0,0,10076.0,0,92.0,0,5.0,0
20191219,108.0,0,57.0,0,97.0,0,4.0,0,0.0,0,130.0,0,17.0,0,9962.0,0,86.0,0,8.0,0
20191220,107.0,0,83.0,0,96.0,0,5.0,0,0.0,0,80.0,0,18.0,0,9811.0,0,94.0,0,6.0,0
20191221,96.0,0,42.0,0,75.0,0,19.0,0,0.0,0,72.0,0,27.0,0,9790.0,0,91.0,0,7.0,0
20191222,109.0,0,71.0,0,83.0,0,22.0,0,0.0,0,0.0,0,29.0,0,9848.0,0,90.0,0,6.0,0
20191223,123.0,0,52.0,0,81.0,0,41.0,0,0.0,0,12.0,0,38.0,0,10071.0,0,82.0,0,4.0,0
20191224,90.0,1,72.0,0,98.0,1,20.0,0,0.0,0,2.0,0,28.0,0,10085.0,0,86.0,0,5.0,0
20191225,102.0,0,24.0,0,57.0,0,50.0,0,0.0,0,2.0,0,42.0,0,10232.0,0,82.0,0,2.0,0
20191226,83.0,0,15.0,0,58.0,0,1.0,0,0.0,0,26.0,0,14.0,0,10165.0,0,91.0,0,7.0,0
20191227,96.0,0,66.0,0,75.0,0,0.0,0,0.0,0,0.0,0,12.0,0,10288.0,0,88.0,0,8.0,0
20191228,99.0,0,66.0,0,81.0,0,0.0,0,0.0,0,0.0,0,12.0,0,10363.0,0,89.0,0,8.0,0
20191229,115.0,0,74.0,0,87.0,0,22.0,0,0.0,0,0.0,0,29.0,0,10336.0,0,86.0,0,6.0,0
20191230,93.0,0,15.0,0,65.0,0,36.0,0,0.0,0,0.0,0,37.0,0,10297.0,0,93.0,0,0.0,0
20191231,81.0,0,49.0,0,71.0,0,0.0,0,0.0,0,0.0,0,13.0,0,10316.0,0,95.0,0,7.0,0
20200101,110.0,0,17.0,0,49.0,0,0.0,0,0.0,0,0.0,0,13.0,0,10293.0,0,90.0,0,7.0,0
20200102,100.0,0,47.0,0,78.0,0,0.0,0,0.0,0,20.0,0,13.0,0,10204.0,0,89.0,0,8.0,0
20200103,90.0,0,80.0,0,90.0,0,27.0,0,0.0,0,0.0,0,22.0,0,10214.0,0,81.0,0,4.0,0
20200104,90.0,0,22.0,0,56.0,0,14.0,0,0.0,0,0.0,0,36.0,0,10342.0,0,81.0,0,6.0,0
20200105,89.0,0,60.0,0,75.0,0,0.0,0,0.0,0,0.0,0,32.0,0,10332.0,0,82.0,0,8.0,0
20200106,131.0,0,66.0,0,78.0,0,4.0,0,0.0,0,8.0,0,24.0,0,10222.0,0,81.0,0,6.0,0
20200107,128.0,0,41.0,0,86.0,0,13.0,0,0.0,0,2.0,0,30.0,0,10218.0,0,92.0,0,6.0,0
20200108,134.0,0,79.0,0,103.0,0,0.0,0,0.0,0,10.0,0,37.0,0,10206.0,0,87.0,0,8.0,0
20200109,99.0,1,95.0,0,114.0,1,29.0,0,0.0,0,44.0,0,28.0,0,10069.0,0,86.0,0,6.0,0
20200110,114.0,0,55.0,0,77.0,0,35.0,0,0.0,0,0.0,0,43.0,0,10231.0,0,77.0,0,5.0,0
20200111,117.0,0,49.0,0,82.0,0,4.0,0,0.0,0,6.0,0,43.0,0,10242.0,0,81.0,0,7.0,0
20200112,112.0,0,90.0,0,103.0,0,28.0,0,0.0,0,4.0,0,27.0,0,10182.0,0,82.0,0,5.0,0
20200113,133.0,0,45.0,0,78.0,0,6.0,0,0.0,0,58.0,0,36.0,0,10080.0,0,88.0,0,7.0,0
20200114,102.0,0,72.0,0,102.0,0,0.0,0,0.0,0,126.0,0,27.0,0,9960.0,0,89.0,0,7.0,0
20200115,127.0,0,70.0,0,86.0,0,20.0,0,0.0,0,4.0,0,18.0,0,10067.0,0,84.0,0,5.0,0
20200116,96.0,0,52.0,0,89.0,0,4.0,0,0.0,0,56.0,0,38.0,0,10144.0,0,85.0,0,6.0,0
20200117,79.0,1,73.0,0,84.0,1,18.0,0,0.0,0,0.0,0,34.0,0,10125.0,0,84.0,0,5.0,0
20200118,77.0,0,9.0,0,44.0,0,58.0,0,0.0,0,0.0,0,43.0,0,10279.0,0,84.0,0,1.0,0
20200119,88.0,0,-9.0,0,34.0,0,61.0,0,0.0,0,2.0,0,60.0,0,10443.0,0,84.0,0,1.0,0
20200120,80.0,0,-3.0,0,42.0,0,29.0,0,0.0,0,0.0,0,66.0,0,10477.0,0,84.0,0,4.0,0
20200121,81.0,0,-21.0,0,30.0,0,56.0,0,0.0,0,0.0,0,53.0,0,10419.0,0,88.0,0,1.0,0
20200122,81.0,0,-2.0,0,40.0,0,0.0,0,0.0,0,2.0,0,58.0,0,10376.0,0,96.0,0,8.0,0
20200123,70.0,0,49.0,0,65.0,0,0.0,0,0.0,0,0.0,0,17.0,0,10315.0,0,86.0,0,8.0,0
20200124,81.0,0,58.0,0,64.0,0,0.0,0,0.0,0,0.0,0,10.0,0,10233.0,0,92.0,0,8.0,0
20200125,105.0,0,56.0,0,68.0,0,0.0,0,0.0,0,2.0,0,12.0,0,10185.0,0,90.0,0,8.0,0
20200126,96.0,0,56.0,0,81.0,0,0.0,0,0.0,0,30.0,0,21.0,0,10096.0,0,92.0,0,7.0,0
20200127,82.0,1,73.0,0,84.0,1,1.0,0,0.0,0,86.0,0,36.0,0,9998.0,0,90.0,0,6.0,0
20200128,97.0,0,22.0,0,52.0,0,38.0,0,0.0,0,0.0,0,36.0,0,9960.0,0,82.0,0,3.0,0
20200129,130.0,0,23.0,0,60.0,0,58.0,0,0.0,0,0.0,0,69.0,0,10090.0,0,78.0,0,2.0,0
20200130,128.0,0,45.0,0,88.0,0,0.0,0,0.0,0,2.0,0,70.0,0,10044.0,0,90.0,0,8.0,0
20200131,124.0,0,86.0,0,107.0,0,0.0,0,0.0,0,14.0,0,23.0,0,10061.0,0,89.0,0,7.0,0
20200201,133.0,0,94.0,0,109.0,0,33.0,0,0.0,0,84.0,0,39.0,0,10049.0,0,76.0,0,4.0,0
20200202,120.0,0,63.0,0,98.0,0,0.0,0,0.0,0,2.0,0,64.0,0,10075.0,0,83.0,0,7.0,0
20200203,94.0,1,81.0,0,101.0,1,10.0,0,0.0,0,2.0,0,48.0,0,10126.0,0,75.0,0,4.0,0
20200204,98.0,0,39.0,0,67.0,0,9.0,0,0.0,0,0.0,0,49.0,0,10225.0,0,72.0,0,4.0,0
20200205,95.0,0,16.0,0,57.0,0,31.0,0,0.0,0,0.0,0,42.0,0,10366.0,0,88.0,0,3.0,0
20200206,108.0,0,-3.0,0,46.0,0,46.0,0,0.0,0,0.0,0,68.0,0,10316.0,0,91.0,0,4.0,0
20200207,111.0,0,4.0,0,56.0,0,43.0,0,0.0,0,14.0,0,80.0,0,10194.0,0,86.0,0,3.0,0
20200208,132.0,0,31.0,0,71.0,0,34.0,0,0.0,0,0.0,0,77.0,0,10146.0,0,78.0,0,6.0,0
20200209,97.0,1,75.0,0,103.0,1,0.0,0,0.0,0,128.0,0,68.0,0,9944.0,0,84.0,0,8.0,0
20200210,84.0,0,53.0,0,75.0,0,21.0,0,0.0,0,36.0,0,24.0,0,9974.0,0,75.0,0,5.0,0
20200211,91.0,0,34.0,0,59.0,0,55.0,0,0.0,0,0.0,0,68.0,0,10079.0,0,63.0,0,2.0,0
20200212,104.0,0,22.0,0,57.0,0,61.0,0,0.0,0,104.0,0,99.0,0,10142.0,0,74.0,0,3.0,0
20200213,125.0,0,40.0,0,72.0,0,9.0,0,0.0,0,14.0,0,91.0,0,9988.0,0,84.0,0,6.0,0
20200214,131.0,0,18.0,0,72.0,0,30.0,0,0.0,0,36.0,0,56.0,0,10165.0,0,84.0,0,5.0,0
20200215,118.0,0,51.0,0,91.0,0,0.0,0,0.0,0,138.0,0,77.0,0,10063.0,0,91.0,0,8.0,0
20200216,114.0,0,99.0,0,108.0,0,1.0,0,0.0,0,70.0,0,20.0,0,9960.0,0,87.0,0,6.0,0
20200217,114.0,0,53.0,0,83.0,0,33.0,0,0.0,0,0.0,0,29.0,0,10096.0,0,70.0,0,3.0,0
20200218,98.0,0,43.0,0,78.0,0,26.0,0,0.0,0,22.0,0,88.0,0,10181.0,0,77.0,0,7.0,0
20200219,103.0,0,24.0,0,61.0,0,0.0,0,0.0,0,14.0,0,74.0,0,10188.0,0,83.0,0,8.0,0
20200220,116.0,0,48.0,0,75.0,0,10.0,0,0.0,0,46.0,0,36.0,0,10119.0,0,83.0,0,6.0,0
20200221,143.0,0,37.0,0,77.0,0,0.0,0,0.0,0,0.0,0,42.0,0,10224.0,0,73.0,0,5.0,0
20200222,151.0,0,67.0,0,105.0,0,16.0,0,0.0,0,4.0,0,67.0,0,10183.0,0,72.0,0,7.0,0
20200223,122.0,0,88.0,0,119.0,0,13.0,0,0.0,0,32.0,0,70.0,0,10170.0,0,76.0,0,8.0,0
20200224,97.0,0,57.0,0,89.0,0,0.0,0,0.0,0,24.0,0,61.0,0,10105.0,0,86.0,0,7.0,0
20200225,92.0,0,46.0,0,72.0,0,16.0,0,0.0,0,10.0,0,30.0,0,10004.0,0,79.0,0,6.0,0
20200226,82.0,0,8.0,0,50.0,0,43.0,0,0.0,0,78.0,0,84.0,0,10039.0,0,71.0,0,4.0,0
20200227,119.0,0,20.0,0,51.0,0,45.0,0,0.0,0,16.0,0,100.0,0,10038.0,0,75.0,0,5.0,0
20200228,98.0,0,0.0,0,60.0,0,0.0,0,0.0,0,116.0,0,91.0,0,10056.0,0,88.0,0,7.0,0
20200229,105.0,0,47.0,0,72.0,0,35.0,0,0.0,0,8.0,0,34.0,0,9864.0,0,80.0,0,5.0,0
20200301,101.0,0,42.0,0,73.0,0,69.0,0,0.0,0,54.0,0,99.0,0,9888.0,0,68.0,0,3.0,0
